"implementation","source_commit","case_id","asset","format","operation","sample","order_seed","branch_order_position","elapsed_us","input_bytes","output_bytes","output_file_count","output_set_sha256","semantic_status","process_peak_working_set_bytes"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","78","1078","2","3720.4","3546","0","0","","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","78","1078","2","3789.8","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","78","1078","2","4621.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","78","1078","2","118736.3","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","78","1078","2","5531.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","78","1078","2","45562.9","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","78","1078","2","778.2","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42098688"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","79","1079","1","77427.4","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","79","1079","1","19723.7","8110040","0","0","","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","79","1079","1","15271.4","8110895","0","0","","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","79","1079","1","3515","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","79","1079","1","614.5","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","79","1079","1","116015.2","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","79","1079","1","3823.4","1664","0","0","","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","79","1079","1","4612.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","79","1079","1","699.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","79","1079","1","3485","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","79","1079","1","19776.3","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","79","1079","1","3121.8","3546","0","0","","ok","42074112"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","80","1080","2","21022.3","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","80","1080","2","4727.5","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","80","1080","2","565.9","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","80","1080","2","854.3","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","80","1080","2","68994.7","8110895","0","0","","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","80","1080","2","3601","3546","0","0","","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","80","1080","2","3513","1664","0","0","","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","80","1080","2","5596.5","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","80","1080","2","66138.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","80","1080","2","19926.1","8110040","0","0","","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","80","1080","2","46987.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","80","1080","2","3555.7","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42143744"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","81","1081","1","74925.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","81","1081","1","2874.5","1664","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","81","1081","1","16102.2","8110895","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","81","1081","1","3522.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","81","1081","1","4569.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","81","1081","1","106088.9","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","81","1081","1","19764.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","81","1081","1","732.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","81","1081","1","502.7","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","81","1081","1","5006.6","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","81","1081","1","2822.8","3546","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","81","1081","1","19949.7","8110040","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","82","1082","2","4193.1","3546","0","0","","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","82","1082","2","45948.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","82","1082","2","541.4","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","82","1082","2","2744.9","1664","0","0","","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","82","1082","2","4198.7","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","82","1082","2","3347.2","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","82","1082","2","65763.8","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","82","1082","2","16128.7","8110895","0","0","","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","82","1082","2","23041.9","8110040","0","0","","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","82","1082","2","5173.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","82","1082","2","22655.9","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","82","1082","2","848.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38166528"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","83","1083","1","49110.3","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","83","1083","1","4434.1","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","83","1083","1","828.3","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","83","1083","1","20621.6","8110040","0","0","","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","83","1083","1","3265.8","1664","0","0","","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","83","1083","1","3570","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","83","1083","1","66598.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","83","1083","1","541.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","83","1083","1","4982.3","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","83","1083","1","23326.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","83","1083","1","17724.7","8110895","0","0","","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","83","1083","1","3548.5","3546","0","0","","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","84","1084","2","20283.2","8110040","0","0","","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","84","1084","2","5187.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","84","1084","2","4514.6","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","84","1084","2","137648.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","84","1084","2","506.4","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","84","1084","2","2667.7","1664","0","0","","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","84","1084","2","3135.4","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","84","1084","2","16585.6","8110895","0","0","","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","84","1084","2","20296.9","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","84","1084","2","703.4","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","84","1084","2","2784","3546","0","0","","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","84","1084","2","54011.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42065920"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","85","1085","1","3436.8","1664","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","85","1085","1","3084.1","3546","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","85","1085","1","650.7","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","85","1085","1","46144.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","85","1085","1","20972","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","85","1085","1","6812.7","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","85","1085","1","29442.5","8110040","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","85","1085","1","67088.2","8110895","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","85","1085","1","65539.4","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","85","1085","1","4729.2","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","85","1085","1","490.7","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","85","1085","1","3203.9","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","86","1086","2","21570.9","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","86","1086","2","865.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","86","1086","2","62596.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","86","1086","2","67316.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","86","1086","2","2882.4","1664","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","86","1086","2","15882.8","8110895","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","86","1086","2","2923.3","3546","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","86","1086","2","3505.4","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","86","1086","2","4456.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","86","1086","2","20428","8110040","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","86","1086","2","605.4","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","86","1086","2","3847.5","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","87","1087","1","3697.9","3546","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","87","1087","1","51316.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","87","1087","1","5522.6","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","87","1087","1","941.4","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","87","1087","1","3511.3","1664","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","87","1087","1","76305.3","8110040","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","87","1087","1","4776.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","87","1087","1","17769.1","8110895","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","87","1087","1","121245.4","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","87","1087","1","20558.1","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","87","1087","1","3823.4","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","87","1087","1","448.7","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","88","1088","2","68355.5","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38100992"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","88","1088","2","3722.6","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38100992"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","88","1088","2","49154.5","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38100992"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","88","1088","2","744.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38100992"
